Date,type,title_id,from_day,status,year,year_iso,quarter,month,week_iso,day_of_month,day_of_week
2017-02-09,,,,Рабочий,2017,2017,1,2,6,9,4
2017-02-10,,,,Рабочий,2017,2017,1,2,6,10,5
2017-02-11,,,,Выходной,2017,2017,1,2,6,11,6
2017-02-12,,,,Выходной,2017,2017,1,2,6,12,7
2017-02-13,,,,Рабочий,2017,2017,1,2,7,13,1
2017-02-14,,,,Рабочий,2017,2017,1,2,7,14,2
2017-02-15,,,,Рабочий,2017,2017,1,2,7,15,3
2017-02-16,,,,Рабочий,2017,2017,1,2,7,16,4
2017-02-17,,,,Рабочий,2017,2017,1,2,7,17,5
2017-02-18,,,,Выходной,2017,2017,1,2,7,18,6
2017-02-19,,,,Выходной,2017,2017,1,2,7,19,7
2017-02-20,,,,Рабочий,2017,2017,1,2,8,20,1
2017-02-21,,,,Рабочий,2017,2017,1,2,8,21,2
2017-02-22,2,,,Рабочий,2017,2017,1,2,8,22,3
2017-02-23,1,3,,Праздничный,2017,2017,1,2,8,23,4
2017-02-24,1,,,Праздничный,2017,2017,1,2,8,24,5
2017-02-25,,,,Выходной,2017,2017,1,2,8,25,6
2017-02-26,,,,Выходной,2017,2017,1,2,8,26,7
2017-02-27,,,,Рабочий,2017,2017,1,2,9,27,1
2017-02-28,,,,Рабочий,2017,2017,1,2,9,28,2
2017-03-01,,,,Рабочий,2017,2017,1,3,9,1,3
2017-03-02,,,,Рабочий,2017,2017,1,3,9,2,4
2017-03-03,,,,Рабочий,2017,2017,1,3,9,3,5
2017-03-04,,,,Выходной,2017,2017,1,3,9,4,6
2017-03-05,,,,Выходной,2017,2017,1,3,9,5,7
2017-03-06,,,,Рабочий,2017,2017,1,3,10,6,1
2017-03-07,2,,,Рабочий,2017,2017,1,3,10,7,2
2017-03-08,1,4,,Праздничный,2017,2017,1,3,10,8,3
2017-03-09,,,,Рабочий,2017,2017,1,3,10,9,4
2017-03-10,,,,Рабочий,2017,2017,1,3,10,10,5
2017-03-11,,,,Выходной,2017,2017,1,3,10,11,6
2017-03-12,,,,Выходной,2017,2017,1,3,10,12,7
2017-03-13,,,,Рабочий,2017,2017,1,3,11,13,1
2017-03-14,,,,Рабочий,2017,2017,1,3,11,14,2
2017-03-15,,,,Рабочий,2017,2017,1,3,11,15,3
2017-03-16,,,,Рабочий,2017,2017,1,3,11,16,4
2017-03-17,,,,Рабочий,2017,2017,1,3,11,17,5
2017-03-18,,,,Выходной,2017,2017,1,3,11,18,6
2017-03-19,,,,Выходной,2017,2017,1,3,11,19,7
2017-03-20,,,,Рабочий,2017,2017,1,3,12,20,1
2017-03-21,,,,Рабочий,2017,2017,1,3,12,21,2
2017-03-22,,,,Рабочий,2017,2017,1,3,12,22,3
2017-03-23,,,,Рабочий,2017,2017,1,3,12,23,4
2017-03-24,,,,Рабочий,2017,2017,1,3,12,24,5
2017-03-25,,,,Выходной,2017,2017,1,3,12,25,6
2017-03-26,,,,Выходной,2017,2017,1,3,12,26,7
2017-03-27,,,,Рабочий,2017,2017,1,3,13,27,1
2017-03-28,,,,Рабочий,2017,2017,1,3,13,28,2
2017-03-29,,,,Рабочий,2017,2017,1,3,13,29,3
2017-03-30,,,,Рабочий,2017,2017,1,3,13,30,4
2017-03-31,,,,Рабочий,2017,2017,1,3,13,31,5
2017-04-01,,,,Выходной,2017,2017,2,4,13,1,6
2017-04-02,,,,Выходной,2017,2017,2,4,13,2,7
2017-04-03,,,,Рабочий,2017,2017,2,4,14,3,1
2017-04-04,,,,Рабочий,2017,2017,2,4,14,4,2
2017-04-05,,,,Рабочий,2017,2017,2,4,14,5,3
2017-04-06,,,,Рабочий,2017,2017,2,4,14,6,4
2017-04-07,,,,Рабочий,2017,2017,2,4,14,7,5
2017-04-08,,,,Выходной,2017,2017,2,4,14,8,6
2017-04-09,,,,Выходной,2017,2017,2,4,14,9,7
2017-04-10,,,,Рабочий,2017,2017,2,4,15,10,1
2017-04-11,,,,Рабочий,2017,2017,2,4,15,11,2
2017-04-12,,,,Рабочий,2017,2017,2,4,15,12,3
2017-04-13,,,,Рабочий,2017,2017,2,4,15,13,4
2017-04-14,,,,Рабочий,2017,2017,2,4,15,14,5
2017-04-15,,,,Выходной,2017,2017,2,4,15,15,6
2017-04-16,,,,Выходной,2017,2017,2,4,15,16,7
2017-04-17,,,,Рабочий,2017,2017,2,4,16,17,1
2017-04-18,,,,Рабочий,2017,2017,2,4,16,18,2
2017-04-19,,,,Рабочий,2017,2017,2,4,16,19,3
2017-04-20,,,,Рабочий,2017,2017,2,4,16,20,4
2017-04-21,,,,Рабочий,2017,2017,2,4,16,21,5
2017-04-22,,,,Выходной,2017,2017,2,4,16,22,6
2017-04-23,,,,Выходной,2017,2017,2,4,16,23,7
2017-04-24,,,,Рабочий,2017,2017,2,4,17,24,1
2017-04-25,,,,Рабочий,2017,2017,2,4,17,25,2
2017-04-26,,,,Рабочий,2017,2017,2,4,17,26,3
2017-04-27,,,,Рабочий,2017,2017,2,4,17,27,4
2017-04-28,,,,Рабочий,2017,2017,2,4,17,28,5
2017-04-29,,,,Выходной,2017,2017,2,4,17,29,6
2017-04-30,,,,Выходной,2017,2017,2,4,17,30,7
2017-05-01,1,5,,Праздничный,2017,2017,2,5,18,1,1
2017-05-02,,,,Рабочий,2017,2017,2,5,18,2,2
2017-05-03,,,,Рабочий,2017,2017,2,5,18,3,3
2017-05-04,,,,Рабочий,2017,2017,2,5,18,4,4
2017-05-05,,,,Рабочий,2017,2017,2,5,18,5,5
2017-05-06,,,,Выходной,2017,2017,2,5,18,6,6
2017-05-07,,,,Выходной,2017,2017,2,5,18,7,7
2017-05-08,1,,,Праздничный,2017,2017,2,5,19,8,1
2017-05-09,1,6,,Праздничный,2017,2017,2,5,19,9,2
2017-05-10,,,,Рабочий,2017,2017,2,5,19,10,3
2017-05-11,,,,Рабочий,2017,2017,2,5,19,11,4
2017-05-12,,,,Рабочий,2017,2017,2,5,19,12,5
2017-05-13,,,,Выходной,2017,2017,2,5,19,13,6
2017-05-14,,,,Выходной,2017,2017,2,5,19,14,7
2017-05-15,,,,Рабочий,2017,2017,2,5,20,15,1
2017-05-16,,,,Рабочий,2017,2017,2,5,20,16,2
2017-05-17,,,,Рабочий,2017,2017,2,5,20,17,3
2017-05-18,,,,Рабочий,2017,2017,2,5,20,18,4
2017-05-19,,,,Рабочий,2017,2017,2,5,20,19,5
2017-05-20,,,,Выходной,2017,2017,2,5,20,20,6
2017-05-21,,,,Выходной,2017,2017,2,5,20,21,7
2017-05-22,,,,Рабочий,2017,2017,2,5,21,22,1
2017-05-23,,,,Рабочий,2017,2017,2,5,21,23,2
2017-05-24,,,,Рабочий,2017,2017,2,5,21,24,3
2017-05-25,,,,Рабочий,2017,2017,2,5,21,25,4
2017-05-26,,,,Рабочий,2017,2017,2,5,21,26,5
2017-05-27,,,,Выходной,2017,2017,2,5,21,27,6
2017-05-28,,,,Выходной,2017,2017,2,5,21,28,7
2017-05-29,,,,Рабочий,2017,2017,2,5,22,29,1
2017-05-30,,,,Рабочий,2017,2017,2,5,22,30,2
2017-05-31,,,,Рабочий,2017,2017,2,5,22,31,3
2017-06-01,,,,Рабочий,2017,2017,2,6,22,1,4
2017-06-02,,,,Рабочий,2017,2017,2,6,22,2,5
2017-06-03,,,,Выходной,2017,2017,2,6,22,3,6
2017-06-04,,,,Выходной,2017,2017,2,6,22,4,7
2017-06-05,,,,Рабочий,2017,2017,2,6,23,5,1
2017-06-06,,,,Рабочий,2017,2017,2,6,23,6,2
2017-06-07,,,,Рабочий,2017,2017,2,6,23,7,3
2017-06-08,,,,Рабочий,2017,2017,2,6,23,8,4
2017-06-09,,,,Рабочий,2017,2017,2,6,23,9,5
2017-06-10,,,,Выходной,2017,2017,2,6,23,10,6
2017-06-11,,,,Выходной,2017,2017,2,6,23,11,7
2017-06-12,1,7,,Праздничный,2017,2017,2,6,24,12,1
2017-06-13,,,,Рабочий,2017,2017,2,6,24,13,2
2017-06-14,,,,Рабочий,2017,2017,2,6,24,14,3
2017-06-15,,,,Рабочий,2017,2017,2,6,24,15,4
2017-06-16,,,,Рабочий,2017,2017,2,6,24,16,5
2017-06-17,,,,Выходной,2017,2017,2,6,24,17,6
2017-06-18,,,,Выходной,2017,2017,2,6,24,18,7
2017-06-19,,,,Рабочий,2017,2017,2,6,25,19,1
2017-06-20,,,,Рабочий,2017,2017,2,6,25,20,2
2017-06-21,,,,Рабочий,2017,2017,2,6,25,21,3
2017-06-22,,,,Рабочий,2017,2017,2,6,25,22,4
2017-06-23,,,,Рабочий,2017,2017,2,6,25,23,5
2017-06-24,,,,Выходной,2017,2017,2,6,25,24,6
2017-06-25,,,,Выходной,2017,2017,2,6,25,25,7
2017-06-26,,,,Рабочий,2017,2017,2,6,26,26,1
2017-06-27,,,,Рабочий,2017,2017,2,6,26,27,2
2017-06-28,,,,Рабочий,2017,2017,2,6,26,28,3
2017-06-29,,,,Рабочий,2017,2017,2,6,26,29,4
2017-06-30,,,,Рабочий,2017,2017,2,6,26,30,5
2017-07-01,,,,Выходной,2017,2017,3,7,26,1,6
2017-07-02,,,,Выходной,2017,2017,3,7,26,2,7
2017-07-03,,,,Рабочий,2017,2017,3,7,27,3,1
2017-07-04,,,,Рабочий,2017,2017,3,7,27,4,2
2017-07-05,,,,Рабочий,2017,2017,3,7,27,5,3
2017-07-06,,,,Рабочий,2017,2017,3,7,27,6,4
2017-07-07,,,,Рабочий,2017,2017,3,7,27,7,5
2017-07-08,,,,Выходной,2017,2017,3,7,27,8,6
2017-07-09,,,,Выходной,2017,2017,3,7,27,9,7
2017-07-10,,,,Рабочий,2017,2017,3,7,28,10,1
2017-07-11,,,,Рабочий,2017,2017,3,7,28,11,2
2017-07-12,,,,Рабочий,2017,2017,3,7,28,12,3
2017-07-13,,,,Рабочий,2017,2017,3,7,28,13,4
2017-07-14,,,,Рабочий,2017,2017,3,7,28,14,5
2017-07-15,,,,Выходной,2017,2017,3,7,28,15,6
2017-07-16,,,,Выходной,2017,2017,3,7,28,16,7
2017-07-17,,,,Рабочий,2017,2017,3,7,29,17,1
2017-07-18,,,,Рабочий,2017,2017,3,7,29,18,2
2017-07-19,,,,Рабочий,2017,2017,3,7,29,19,3
2017-07-20,,,,Рабочий,2017,2017,3,7,29,20,4
2017-07-21,,,,Рабочий,2017,2017,3,7,29,21,5
2017-07-22,,,,Выходной,2017,2017,3,7,29,22,6
2017-07-23,,,,Выходной,2017,2017,3,7,29,23,7
2017-07-24,,,,Рабочий,2017,2017,3,7,30,24,1
2017-07-25,,,,Рабочий,2017,2017,3,7,30,25,2
2017-07-26,,,,Рабочий,2017,2017,3,7,30,26,3
2017-07-27,,,,Рабочий,2017,2017,3,7,30,27,4
2017-07-28,,,,Рабочий,2017,2017,3,7,30,28,5
2017-07-29,,,,Выходной,2017,2017,3,7,30,29,6
2017-07-30,,,,Выходной,2017,2017,3,7,30,30,7
2017-07-31,,,,Рабочий,2017,2017,3,7,31,31,1
2017-08-01,,,,Рабочий,2017,2017,3,8,31,1,2
2017-08-02,,,,Рабочий,2017,2017,3,8,31,2,3
2017-08-03,,,,Рабочий,2017,2017,3,8,31,3,4
2017-08-04,,,,Рабочий,2017,2017,3,8,31,4,5
2017-08-05,,,,Выходной,2017,2017,3,8,31,5,6
2017-08-06,,,,Выходной,2017,2017,3,8,31,6,7
2017-08-07,,,,Рабочий,2017,2017,3,8,32,7,1
2017-08-08,,,,Рабочий,2017,2017,3,8,32,8,2
2017-08-09,,,,Рабочий,2017,2017,3,8,32,9,3
2017-08-10,,,,Рабочий,2017,2017,3,8,32,10,4
2017-08-11,,,,Рабочий,2017,2017,3,8,32,11,5
2017-08-12,,,,Выходной,2017,2017,3,8,32,12,6
2017-08-13,,,,Выходной,2017,2017,3,8,32,13,7
2017-08-14,,,,Рабочий,2017,2017,3,8,33,14,1
2017-08-15,,,,Рабочий,2017,2017,3,8,33,15,2
2017-08-16,,,,Рабочий,2017,2017,3,8,33,16,3
2017-08-17,,,,Рабочий,2017,2017,3,8,33,17,4
2017-08-18,,,,Рабочий,2017,2017,3,8,33,18,5
2017-08-19,,,,Выходной,2017,2017,3,8,33,19,6
2017-08-20,,,,Выходной,2017,2017,3,8,33,20,7
2017-08-21,,,,Рабочий,2017,2017,3,8,34,21,1
2017-08-22,,,,Рабочий,2017,2017,3,8,34,22,2
2017-08-23,,,,Рабочий,2017,2017,3,8,34,23,3
2017-08-24,,,,Рабочий,2017,2017,3,8,34,24,4
2017-08-25,,,,Рабочий,2017,2017,3,8,34,25,5
2017-08-26,,,,Выходной,2017,2017,3,8,34,26,6
2017-08-27,,,,Выходной,2017,2017,3,8,34,27,7
2017-08-28,,,,Рабочий,2017,2017,3,8,35,28,1
2017-08-29,,,,Рабочий,2017,2017,3,8,35,29,2
2017-08-30,,,,Рабочий,2017,2017,3,8,35,30,3
2017-08-31,,,,Рабочий,2017,2017,3,8,35,31,4
2017-09-01,,,,Рабочий,2017,2017,3,9,35,1,5
2017-09-02,,,,Выходной,2017,2017,3,9,35,2,6
2017-09-03,,,,Выходной,2017,2017,3,9,35,3,7
2017-09-04,,,,Рабочий,2017,2017,3,9,36,4,1
2017-09-05,,,,Рабочий,2017,2017,3,9,36,5,2
2017-09-06,,,,Рабочий,2017,2017,3,9,36,6,3
2017-09-07,,,,Рабочий,2017,2017,3,9,36,7,4
2017-09-08,,,,Рабочий,2017,2017,3,9,36,8,5
2017-09-09,,,,Выходной,2017,2017,3,9,36,9,6
2017-09-10,,,,Выходной,2017,2017,3,9,36,10,7
2017-09-11,,,,Рабочий,2017,2017,3,9,37,11,1
2017-09-12,,,,Рабочий,2017,2017,3,9,37,12,2
2017-09-13,,,,Рабочий,2017,2017,3,9,37,13,3
2017-09-14,,,,Рабочий,2017,2017,3,9,37,14,4
2017-09-15,,,,Рабочий,2017,2017,3,9,37,15,5
2017-09-16,,,,Выходной,2017,2017,3,9,37,16,6
2017-09-17,,,,Выходной,2017,2017,3,9,37,17,7
2017-09-18,,,,Рабочий,2017,2017,3,9,38,18,1
2017-09-19,,,,Рабочий,2017,2017,3,9,38,19,2
2017-09-20,,,,Рабочий,2017,2017,3,9,38,20,3
2017-09-21,,,,Рабочий,2017,2017,3,9,38,21,4
2017-09-22,,,,Рабочий,2017,2017,3,9,38,22,5
2017-09-23,,,,Выходной,2017,2017,3,9,38,23,6
2017-09-24,,,,Выходной,2017,2017,3,9,38,24,7
2017-09-25,,,,Рабочий,2017,2017,3,9,39,25,1
2017-09-26,,,,Рабочий,2017,2017,3,9,39,26,2
2017-09-27,,,,Рабочий,2017,2017,3,9,39,27,3
2017-09-28,,,,Рабочий,2017,2017,3,9,39,28,4
2017-09-29,,,,Рабочий,2017,2017,3,9,39,29,5
2017-09-30,,,,Выходной,2017,2017,3,9,39,30,6
2017-10-01,,,,Выходной,2017,2017,4,10,39,1,7
2017-10-02,,,,Рабочий,2017,2017,4,10,40,2,1
2017-10-03,,,,Рабочий,2017,2017,4,10,40,3,2
2017-10-04,,,,Рабочий,2017,2017,4,10,40,4,3
2017-10-05,,,,Рабочий,2017,2017,4,10,40,5,4
2017-10-06,,,,Рабочий,2017,2017,4,10,40,6,5
2017-10-07,,,,Выходной,2017,2017,4,10,40,7,6
2017-10-08,,,,Выходной,2017,2017,4,10,40,8,7
2017-10-09,,,,Рабочий,2017,2017,4,10,41,9,1
2017-10-10,,,,Рабочий,2017,2017,4,10,41,10,2
2017-10-11,,,,Рабочий,2017,2017,4,10,41,11,3
2017-10-12,,,,Рабочий,2017,2017,4,10,41,12,4
2017-10-13,,,,Рабочий,2017,2017,4,10,41,13,5
2017-10-14,,,,Выходной,2017,2017,4,10,41,14,6
2017-10-15,,,,Выходной,2017,2017,4,10,41,15,7
2017-10-16,,,,Рабочий,2017,2017,4,10,42,16,1
2017-10-17,,,,Рабочий,2017,2017,4,10,42,17,2
2017-10-18,,,,Рабочий,2017,2017,4,10,42,18,3
2017-10-19,,,,Рабочий,2017,2017,4,10,42,19,4
2017-10-20,,,,Рабочий,2017,2017,4,10,42,20,5
2017-10-21,,,,Выходной,2017,2017,4,10,42,21,6
2017-10-22,,,,Выходной,2017,2017,4,10,42,22,7
2017-10-23,,,,Рабочий,2017,2017,4,10,43,23,1
2017-10-24,,,,Рабочий,2017,2017,4,10,43,24,2
2017-10-25,,,,Рабочий,2017,2017,4,10,43,25,3
2017-10-26,,,,Рабочий,2017,2017,4,10,43,26,4
2017-10-27,,,,Рабочий,2017,2017,4,10,43,27,5
2017-10-28,,,,Выходной,2017,2017,4,10,43,28,6
2017-10-29,,,,Выходной,2017,2017,4,10,43,29,7
2017-10-30,,,,Рабочий,2017,2017,4,10,44,30,1
2017-10-31,,,,Рабочий,2017,2017,4,10,44,31,2
2017-11-01,,,,Рабочий,2017,2017,4,11,44,1,3
2017-11-02,,,,Рабочий,2017,2017,4,11,44,2,4
2017-11-03,2,,,Рабочий,2017,2017,4,11,44,3,5
2017-11-04,1,8,,Праздничный,2017,2017,4,11,44,4,6
2017-11-05,,,,Выходной,2017,2017,4,11,44,5,7
2017-11-06,1,,,Праздничный,2017,2017,4,11,45,6,1
2017-11-07,,,,Рабочий,2017,2017,4,11,45,7,2
2017-11-08,,,,Рабочий,2017,2017,4,11,45,8,3
2017-11-09,,,,Рабочий,2017,2017,4,11,45,9,4
2017-11-10,,,,Рабочий,2017,2017,4,11,45,10,5
2017-11-11,,,,Выходной,2017,2017,4,11,45,11,6
2017-11-12,,,,Выходной,2017,2017,4,11,45,12,7
2017-11-13,,,,Рабочий,2017,2017,4,11,46,13,1
2017-11-14,,,,Рабочий,2017,2017,4,11,46,14,2
2017-11-15,,,,Рабочий,2017,2017,4,11,46,15,3
2017-11-16,,,,Рабочий,2017,2017,4,11,46,16,4
2017-11-17,,,,Рабочий,2017,2017,4,11,46,17,5
2017-11-18,,,,Выходной,2017,2017,4,11,46,18,6
2017-11-19,,,,Выходной,2017,2017,4,11,46,19,7
2017-11-20,,,,Рабочий,2017,2017,4,11,47,20,1
2017-11-21,,,,Рабочий,2017,2017,4,11,47,21,2
2017-11-22,,,,Рабочий,2017,2017,4,11,47,22,3
2017-11-23,,,,Рабочий,2017,2017,4,11,47,23,4
2017-11-24,,,,Рабочий,2017,2017,4,11,47,24,5
2017-11-25,,,,Выходной,2017,2017,4,11,47,25,6
2017-11-26,,,,Выходной,2017,2017,4,11,47,26,7
2017-11-27,,,,Рабочий,2017,2017,4,11,48,27,1
2017-11-28,,,,Рабочий,2017,2017,4,11,48,28,2
2017-11-29,,,,Рабочий,2017,2017,4,11,48,29,3
2017-11-30,,,,Рабочий,2017,2017,4,11,48,30,4
2017-12-01,,,,Рабочий,2017,2017,4,12,48,1,5
2017-12-02,,,,Выходной,2017,2017,4,12,48,2,6
2017-12-03,,,,Выходной,2017,2017,4,12,48,3,7
2017-12-04,,,,Рабочий,2017,2017,4,12,49,4,1
2017-12-05,,,,Рабочий,2017,2017,4,12,49,5,2
2017-12-06,,,,Рабочий,2017,2017,4,12,49,6,3
2017-12-07,,,,Рабочий,2017,2017,4,12,49,7,4
2017-12-08,,,,Рабочий,2017,2017,4,12,49,8,5
2017-12-09,,,,Выходной,2017,2017,4,12,49,9,6
2017-12-10,,,,Выходной,2017,2017,4,12,49,10,7
2017-12-11,,,,Рабочий,2017,2017,4,12,50,11,1
2017-12-12,,,,Рабочий,2017,2017,4,12,50,12,2
2017-12-13,,,,Рабочий,2017,2017,4,12,50,13,3
2017-12-14,,,,Рабочий,2017,2017,4,12,50,14,4
2017-12-15,,,,Рабочий,2017,2017,4,12,50,15,5
2017-12-16,,,,Выходной,2017,2017,4,12,50,16,6
2017-12-17,,,,Выходной,2017,2017,4,12,50,17,7
2017-12-18,,,,Рабочий,2017,2017,4,12,51,18,1
2017-12-19,,,,Рабочий,2017,2017,4,12,51,19,2
2017-12-20,,,,Рабочий,2017,2017,4,12,51,20,3
2017-12-21,,,,Рабочий,2017,2017,4,12,51,21,4
2017-12-22,,,,Рабочий,2017,2017,4,12,51,22,5
2017-12-23,,,,Выходной,2017,2017,4,12,51,23,6
2017-12-24,,,,Выходной,2017,2017,4,12,51,24,7
2017-12-25,,,,Рабочий,2017,2017,4,12,52,25,1
2017-12-26,,,,Рабочий,2017,2017,4,12,52,26,2
2017-12-27,,,,Рабочий,2017,2017,4,12,52,27,3
2017-12-28,,,,Рабочий,2017,2017,4,12,52,28,4
2017-12-29,,,,Рабочий,2017,2017,4,12,52,29,5
2017-12-30,,,,Выходной,2017,2017,4,12,52,30,6
2017-12-31,,,,Выходной,2017,2017,4,12,52,31,7
2018-01-01,1,1,,Праздничный,2018,2018,1,1,1,1,1
2018-01-02,1,1,,Праздничный,2018,2018,1,1,1,2,2
2018-01-03,1,1,,Праздничный,2018,2018,1,1,1,3,3
2018-01-04,1,1,,Праздничный,2018,2018,1,1,1,4,4
2018-01-05,1,1,,Праздничный,2018,2018,1,1,1,5,5
2018-01-06,1,1,,Праздничный,2018,2018,1,1,1,6,6
2018-01-07,1,2,,Праздничный,2018,2018,1,1,1,7,7
2018-01-08,1,1,,Праздничный,2018,2018,1,1,2,8,1
2018-01-09,,,,Рабочий,2018,2018,1,1,2,9,2
2018-01-10,,,,Рабочий,2018,2018,1,1,2,10,3
2018-01-11,,,,Рабочий,2018,2018,1,1,2,11,4
2018-01-12,,,,Рабочий,2018,2018,1,1,2,12,5
2018-01-13,,,,Выходной,2018,2018,1,1,2,13,6
2018-01-14,,,,Выходной,2018,2018,1,1,2,14,7
2018-01-15,,,,Рабочий,2018,2018,1,1,3,15,1
2018-01-16,,,,Рабочий,2018,2018,1,1,3,16,2
2018-01-17,,,,Рабочий,2018,2018,1,1,3,17,3
2018-01-18,,,,Рабочий,2018,2018,1,1,3,18,4
2018-01-19,,,,Рабочий,2018,2018,1,1,3,19,5
2018-01-20,,,,Выходной,2018,2018,1,1,3,20,6
2018-01-21,,,,Выходной,2018,2018,1,1,3,21,7
2018-01-22,,,,Рабочий,2018,2018,1,1,4,22,1
2018-01-23,,,,Рабочий,2018,2018,1,1,4,23,2
2018-01-24,,,,Рабочий,2018,2018,1,1,4,24,3
2018-01-25,,,,Рабочий,2018,2018,1,1,4,25,4
2018-01-26,,,,Рабочий,2018,2018,1,1,4,26,5
2018-01-27,,,,Выходной,2018,2018,1,1,4,27,6
2018-01-28,,,,Выходной,2018,2018,1,1,4,28,7
2018-01-29,,,,Рабочий,2018,2018,1,1,5,29,1
2018-01-30,,,,Рабочий,2018,2018,1,1,5,30,2
2018-01-31,,,,Рабочий,2018,2018,1,1,5,31,3
2018-02-01,,,,Рабочий,2018,2018,1,2,5,1,4
2018-02-02,,,,Рабочий,2018,2018,1,2,5,2,5
2018-02-03,,,,Выходной,2018,2018,1,2,5,3,6
2018-02-04,,,,Выходной,2018,2018,1,2,5,4,7
2018-02-05,,,,Рабочий,2018,2018,1,2,6,5,1
2018-02-06,,,,Рабочий,2018,2018,1,2,6,6,2
2018-02-07,,,,Рабочий,2018,2018,1,2,6,7,3
2018-02-08,,,,Рабочий,2018,2018,1,2,6,8,4
2018-02-09,,,,Рабочий,2018,2018,1,2,6,9,5
2018-02-10,,,,Выходной,2018,2018,1,2,6,10,6
2018-02-11,,,,Выходной,2018,2018,1,2,6,11,7
2018-02-12,,,,Рабочий,2018,2018,1,2,7,12,1
2018-02-13,,,,Рабочий,2018,2018,1,2,7,13,2
2018-02-14,,,,Рабочий,2018,2018,1,2,7,14,3
2018-02-15,,,,Рабочий,2018,2018,1,2,7,15,4
2018-02-16,,,,Рабочий,2018,2018,1,2,7,16,5
2018-02-17,,,,Выходной,2018,2018,1,2,7,17,6
2018-02-18,,,,Выходной,2018,2018,1,2,7,18,7
2018-02-19,,,,Рабочий,2018,2018,1,2,8,19,1
2018-02-20,,,,Рабочий,2018,2018,1,2,8,20,2
2018-02-21,,,,Рабочий,2018,2018,1,2,8,21,3
2018-02-22,2,,,Рабочий,2018,2018,1,2,8,22,4
2018-02-23,1,3,,Праздничный,2018,2018,1,2,8,23,5
2018-02-24,,,,Выходной,2018,2018,1,2,8,24,6
2018-02-25,,,,Выходной,2018,2018,1,2,8,25,7
2018-02-26,,,,Рабочий,2018,2018,1,2,9,26,1
2018-02-27,,,,Рабочий,2018,2018,1,2,9,27,2
2018-02-28,,,,Рабочий,2018,2018,1,2,9,28,3
2018-03-01,,,,Рабочий,2018,2018,1,3,9,1,4
2018-03-02,,,,Рабочий,2018,2018,1,3,9,2,5
2018-03-03,,,,Выходной,2018,2018,1,3,9,3,6
2018-03-04,,,,Выходной,2018,2018,1,3,9,4,7
2018-03-05,,,,Рабочий,2018,2018,1,3,10,5,1
2018-03-06,,,,Рабочий,2018,2018,1,3,10,6,2
2018-03-07,2,,,Рабочий,2018,2018,1,3,10,7,3
2018-03-08,1,4,,Праздничный,2018,2018,1,3,10,8,4
2018-03-09,1,,,Праздничный,2018,2018,1,3,10,9,5
2018-03-10,,,,Выходной,2018,2018,1,3,10,10,6
2018-03-11,,,,Выходной,2018,2018,1,3,10,11,7
2018-03-12,,,,Рабочий,2018,2018,1,3,11,12,1
2018-03-13,,,,Рабочий,2018,2018,1,3,11,13,2
2018-03-14,,,,Рабочий,2018,2018,1,3,11,14,3
2018-03-15,,,,Рабочий,2018,2018,1,3,11,15,4
2018-03-16,,,,Рабочий,2018,2018,1,3,11,16,5
2018-03-17,,,,Выходной,2018,2018,1,3,11,17,6
2018-03-18,,,,Выходной,2018,2018,1,3,11,18,7
2018-03-19,,,,Рабочий,2018,2018,1,3,12,19,1
2018-03-20,,,,Рабочий,2018,2018,1,3,12,20,2
2018-03-21,,,,Рабочий,2018,2018,1,3,12,21,3
2018-03-22,,,,Рабочий,2018,2018,1,3,12,22,4
2018-03-23,,,,Рабочий,2018,2018,1,3,12,23,5
2018-03-24,,,,Выходной,2018,2018,1,3,12,24,6
2018-03-25,,,,Выходной,2018,2018,1,3,12,25,7
2018-03-26,,,,Рабочий,2018,2018,1,3,13,26,1
2018-03-27,,,,Рабочий,2018,2018,1,3,13,27,2
2018-03-28,,,,Рабочий,2018,2018,1,3,13,28,3
2018-03-29,,,,Рабочий,2018,2018,1,3,13,29,4
